,2006-05-09,,0.003859050804749131,,0.986422061920166,,0.00971888191998005
1142,2014-04-22,,0.03663642052561045,,0.1645386926829815,,0.7988248914480209
1143,2014-04-23,,0.44916485948488116,,0.29244502540677786,,0.25839013963316876
1144,2014-04-24,,0.47361794181051664,,0.1901387973339297,,0.3362432402209379
1145,2014-04-25,,0.7338498351164162,,0.08572273887693882,,0.18042740761302412
1146,2014-04-26,,0.3247922331094742,,0.06152194971218705,,0.6136857997626066
1147,2014-04-27,,0.03523916006088257,,0.13082635402679443,,0.833934485912323
1148,2014-04-28,,0.41434134112205356,,0.24084854376269504,,0.3448101618560031
1149,2014-04-29,,0.48043634556233883,,0.154321008361876,,0.3652426265180111
1150,2014-05-01,,0.6422594773272673,,0.04152706808721026,,0.3162134578451514
1151,2014-05-02,,0.05824504171808561,,0.1418707917133967,,0.7998842000961304
1152,2014-05-03,,0.5491224080324173,,0.11369393160566688,,0.3371836592753728
1153,2014-05-04,,0.025152425281703472,,0.5216450653970242,,0.45320248464122415
1154,2014-05-05,0.020139222964644432,0.05134533755481243,0.22714734077453613,0.35080442428588865,0.7527135014533997,0.597850227355957
1155,2014-05-06,,0.39322668593376875,,0.1660076008993201,,0.4407657159026712
1156,2014-05-07,,0.35711176445086795,,0.1153133384262522,,0.5275748856365681
1157,2014-05-08,,0.10150899663567543,,0.2992428816854954,,0.5992481200024485
1158,2014-05-09,,0.24948092125123367,,0.5414123856462538,,0.20910674426704645
1159,2014-05-10,,0.02327858528587967,,0.5316191725432873,,0.4451022206339985
1160,2014-05-11,,0.009290088899433613,,0.8354237675666809,,0.15528610348701477
1161,2014-05-12,0.011013858951628208,0.3391718635102734,0.6588153839111328,0.28448328585363925,0.33017075061798096,0.3763448358513415
1162,2014-05-13,,0.2646743713412434,,0.42077918304130435,,0.3145464335102588
1163,2014-05-14,,0.9758097330729166,,0.005426481598988175,,0.018763816294570763
1164,2014-05-15,,0.2143908997066319,,0.40886706598103045,,0.3767420214600861
1165,2014-05-16,,0.06773400861614694,,0.41825882097085315,,0.51400718310227
1166,2014-05-17,,0.08766811178065836,,0.6290288853148619,,0.2833030085700254
1167,2014-05-18,,0.2657146751880646,,0.03473147749900818,,0.6995538473129272
1168,2014-05-19,,0.18726377584971488,,0.22794487443752587,,0.5847913197552165
1169,2014-05-20,,0.2210867091614221,,0.2312242264327194,,0.5476890415219324
1170,2014-05-21,0.8755167722702026,0.3644178424858385,0.01265853550285101,0.21109270612295303,0.1118246540427208,0.42448946243772906
1171,2014-05-22,,0.4984815600845549,,0.07157879871212774,,0.4299396475156148
1172,2014-05-23,0.9522356192270914,0.6845151092857122,0.0069108870811760426,0.025897497951518744,0.040853479566673435,0.2895873872912489
1173,2014-05-24,0.9869454503059387,0.26749479956924915,0.005711811129003763,0.06778344046324492,0.007342690601944923,0.6647217497229576
1174,2014-05-25,,0.60006432980299,,0.036811065627261996,,0.3631245754659176
1175,2014-05-26,0.9864932894706726,0.3961820039632065,0.003838546574115753,0.27924211309956654,0.00966822449117899,0.32457585712628706
1176,2014-05-27,,0.5476615896914154,,0.24919968016911298,,0.20313876261934638
1177,2014-05-28,,0.330088110640645,,0.18477046047337353,,0.48514141072519124
1178,2014-05-29,,0.5518251145258546,,0.06873929151333869,,0.3794355659435193
1179,2014-05-30,0.9869108200073242,0.43077163642738014,0.004035237866143386,0.290343551710248,0.009053936849037806,0.2788848335854709
1180,2014-05-31,,0.3297624319481353,,0.6149380362282196,,0.05529954625914494
1181,2014-06-01,,0.9245118498802185,,0.011848283931612968,,0.06363985687494278
1182,2014-06-02,0.7282346487045288,0.46045654094778,0.02283083088696003,0.19470720239914954,0.24893441796302795,0.3448362453840673
1183,2014-06-03,,0.8863776326179504,,0.013268049340695143,,0.10035431198775768
1184,2014-06-04,,0.2857271034736186,,0.3477393623574504,,0.3665335218954299
1185,2014-06-05,,0.9370473623275757,,0.014649981632828712,,0.048302650451660156
1186,2014-06-06,,0.40748614370822905,,0.4106173657812178,,0.18189647886902094
1187,2014-06-07,,0.5093472506850958,,0.036567579954862595,,0.4540852252393961
1188,2014-06-08,,0.0423256941139698,,0.05830511078238487,,0.8993691802024841
1189,2014-06-09,,0.28130701184272766,,0.36669887602329254,,0.3519940823316574
1190,2014-06-10,,0.4612538628280163,,0.06276122760027647,,0.4759849011898041
1191,2014-06-11,,0.9791354934374491,,0.00488980021327734,,0.015974761607746284
1192,2014-06-12,,0.4382805271695058,,0.33349264195809764,,0.2282268274575472
1193,2014-06-13,,0.25770579604431987,,0.33707742765545845,,0.40521678514778614
1194,2014-06-14,,0.34791518561542034,,0.35010858648456633,,0.3019762448966503
1195,2014-06-16,,0.010664254776202142,,0.8452759385108948,,0.14405979216098785
1196,2014-06-17,,0.9068248629570007,,0.009709240589290857,,0.08346589840948582
1197,2014-06-18,,0.2917063193661826,,0.5187693329062313,,0.18952440237626433
1198,2014-06-19,,0.04756194716319442,,0.3079211950302124,,0.644516846165061
1199,2014-06-20,,0.3948685936629772,,0.059399623423814774,,0.5457317531108856
1200,2014-06-21,,0.029642637819051743,,0.16545827686786652,,0.8048991560935974
1201,2014-06-22,,0.4641479607671499,,0.48397074546664953,,0.05188128352165222
1202,2014-06-23,,0.4174278255086392,,0.39230816590134054,,0.19026400824077427
1203,2014-06-24,,0.531648762912179,,0.24407791858538985,,0.22427329584024847
1204,2014-06-25,,0.4228445965796709,,0.10742511386051774,,0.4697302747517824
1205,2014-06-26,,0.4048688765615225,,0.1407709550112486,,0.45436015725135803
1206,2014-06-27,,0.05702833579853177,,0.3477524772286415,,0.5952191725373268
1207,2014-06-28,,0.036351803690195084,,0.07719577848911285,,0.8864523768424988
1208,2014-06-30,,0.5679783597588539,,0.052797191427089274,,0.3792244674405083
1209,2014-07-01,,0.16502749035134912,,0.3309839405119419,,0.5039885593578219
1210,2014-07-02,0.9699369072914124,0.46838816532140803,0.006154900882393122,0.23666561198317343,0.02390824444591999,0.2949462323966954
1211,2014-07-03,,0.2066902904305607,,0.7006083773449063,,0.0927013423293829
1212,2014-07-04,0.0021295142360031605,0.6873272158205509,0.9919915795326233,0.13930638981983065,0.005878857336938381,0.17336641028523445
1213,2014-07-05,,0.17290428560227156,,0.3489235192537308,,0.478172251333793
1214,2014-07-07,,0.5344961821101606,,0.173876988102815,,0.29162681275712593
1215,2014-07-08,,0.31490976742934434,,0.37911596093326805,,0.30597426854074
1216,2014-07-09,,0.03233328461647034,,0.2410123199224472,,0.7266544699668884
1217,2014-07-10,,0.5398919433355331,,0.38307727267965674,,0.07703075371682644
1218,2014-07-11,,0.3364535715430975,,0.05344240441918373,,0.6101040184497833
1219,2014-07-12,,0.5076992735266685,,0.39468952477909625,,0.09761115163564682
1220,2014-07-13,,0.3211287520825863,,0.20308732924362025,,0.47578394412994385
1221,2014-07-14,,0.03080116573255509,,0.2639202233403921,,0.7052786210551858
1222,2014-07-15,,0.34024087331878644,,0.38181297527626157,,0.27794614527374506
1223,2014-07-16,,0.9386785427729288,,0.0075112067473431425,,0.05381023387114207
1224,2014-07-17,,0.9711118340492249,,0.00514500355347991,,0.023743178695440292
1225,2014-07-18,0.045537181198596954,0.41699121162916225,0.053657166659832,0.211047925055027,0.9008055925369263,0.3719608535369237
1226,2014-07-19,,0.5155521035194397,,0.08020581142045557,,0.4042420876212418
1227,2014-07-20,,0.3758193999528885,,0.21201174287125468,,0.4121688635398944
1228,2014-07-21,,0.4421817591413856,,0.21148765850812196,,0.3463305661454797
1229,2014-07-22,,0.2821375834090369,,0.3118722810010825,,0.4059901203561042
1230,2014-07-23,,0.3221405939354251,,0.5087602529674768,,0.1690991601596276
1231,2014-07-24,,0.1893333164975047,,0.285320745408535,,0.5253459423780441
1232,2014-07-25,,0.5782246396078595,,0.15955690943103815,,0.2622184306383133
1233,2014-07-26,,0.8818281590938568,,0.016207281965762377,,0.10196455544792116
1234,2014-07-27,,0.029527466744184494,,0.2352764904499054,,0.7351961135864258
1235,2014-07-28,,0.08587536107127865,,0.38552631437778473,,0.5285983035961787
1236,2014-07-29,,0.36497690081596373,,0.15861934535205363,,0.4764037191867828
1237,2014-07-30,0.038423795253038406,0.26409443002194166,0.09999334067106247,0.21527806047483214,0.86158287525177,0.5206275156566075
1238,2014-07-31,,0.32509892004438573,,0.29629858857434654,,0.37860248589681256
1239,2014-08-01,,0.20593967512038283,,0.37787025078961795,,0.4161900596439161
1240,2014-08-02,,0.544674820266664,,0.17002649290952832,,0.28529867669567466
1241,2014-08-03,,0.3406815556809306,,0.055118901655077934,,0.6041995626874268
1242,2014-08-04,,0.0927174264151189,,0.28025371084610623,,0.62702886097961
1243,2014-08-05,,0.3464344592232789,,0.42116214155352544,,0.23240340095279471
1244,2014-08-06,,0.1843023175994555,,0.2900925862292449,,0.5256051073471705
1245,2014-08-07,0.930372416973114,0.6215125143527984,0.009126375429332256,0.2407123116776347,0.06050124019384384,0.13777516596019268
1246,2014-08-08,,0.05336002598050982,,0.359661465510726,,0.586978517472744
1247,2014-08-09,,0.022171391174197197,,0.25879383087158203,,0.719034731388092
1248,2014-08-10,,0.3483434971421957,,0.1205350977058212,,0.5311214234679937
1249,2014-08-11,,0.06539200991392136,,0.2213492107888063,,0.7132587879896164
1250,2014-08-12,,0.23579789982694718,,0.3934161534739865,,0.3707859721034765
1251,2014-08-13,,0.06667990144342184,,0.21421484276652336,,0.7191052883863449
1252,2014-08-14,0.9455439448356628,0.40831770091317593,0.00835869275033474,0.2555061891209334,0.04609736055135727,0.33617612114176154
1253,2014-08-15,0.9416493773460388,0.4815573101597173,0.009208129718899727,0.06087897192420704,0.04914253577589989,0.45756370454494444
1254,2014-08-16,,0.044061239808797836,,0.05620679259300232,,0.8997319340705872
1255,2014-08-17,,0.43104345936860355,,0.2327691898015993,,0.3361873616065298
1256,2014-08-18,,0.31516564291502747,,0.13999111225296343,,0.5448432591677245
1257,2014-08-19,,0.3834289918653667,,0.40102259516716005,,0.21554840002208947
1258,2014-08-20,,0.3258708356297575,,0.32165778148919344,,0.3524713460355997
1259,2014-08-21,,0.7041843333281577,,0.13221876879106276,,0.16359690995886922
1260,2014-08-22,0.34375879168510437,0.5294894644369682,0.24782770049447814,0.17557313110834608,0.4084135505060355,0.29493738772968453
1261,2014-08-23,,0.8374194502830505,,0.01791354175657034,,0.14466700392464796
1262,2014-08-24,,0.5100923590362072,,0.1263050390407443,,0.3636026061140001
1263,2014-08-25,,0.5768214489978093,,0.09647074843255374,,0.326707800778632
1264,2014-08-26,,0.2571029655324916,,0.3373732671607286,,0.4055237771632771
1265,2014-08-27,,0.5361963172243642,,0.1809637584124825,,0.2828399306163192
1266,2014-08-28,,0.4542836190230446,,0.2625744027609471,,0.2831419942085631
1267,2014-08-29,,0.15826923437416554,,0.25016595646739004,,0.5915648393332958
1268,2014-08-30,,0.888988196849823,,0.013233025558292866,,0.0977787630011638
1269,2014-08-31,,0.0471406914293766,,0.36232554726302624,,0.5905337482690811
1270,2014-09-01,0.6780931949615479,0.6670007053762674,0.04749945551156998,0.13182908040471375,0.27440735697746277,0.2011702375796934
1271,2014-09-02,,0.07111090266456206,,0.6852531333764394,,0.24363601269821325
1272,2014-09-03,,0.28074348494410517,,0.05772563153877854,,0.6615309001877904
1273,2014-09-04,,0.46152618938041007,,0.3106734309853478,,0.22780038958246057
1274,2014-09-05,,0.18347112234914675,,0.5260363694396801,,0.2904925064649433
1275,2014-09-06,0.48916688829194754,0.41314722411334515,0.49519469938240945,0.07773132277652621,0.015638388693332672,0.5091214723885059
1276,2014-09-07,,0.04815949127078056,,0.10733948647975922,,0.8445010781288147
1277,2014-09-08,,0.3451809102669358,,0.364877889957279,,0.28994119372218846
1278,2014-09-09,,0.2672615300689358,,0.5587084753206,,0.17402999801561236
1279,2014-09-10,,0.2607622257533616,,0.5845843421162239,,0.1546534413604864
1280,2014-09-11,,0.4736565104685724,,0.34628259285818785,,0.18006091006100178
1281,2014-09-12,,0.9288762807846069,,0.00986166880466044,,0.06126206647604704
1282,2014-09-13,,0.3611182658157001,,0.2154044962953776,,0.42347722795481485
1283,2014-09-15,,0.48971114633604884,,0.3848253269097768,,0.1254635143559426
1284,2014-09-16,,0.2505223914049566,,0.331722866743803,,0.4177547385916114
1285,2014-09-17,,0.2429596148431301,,0.12508425042033194,,0.6319561560638249
1286,2014-09-18,,0.38685342030865805,,0.10100893702890192,,0.5121376471860069
1287,2014-09-19,,0.5769628967557635,,0.034013186514909775,,0.3890238929806011
1288,2014-09-20,,0.018142747071882088,,0.9088453849156698,,0.0730118624245127
1289,2014-09-21,,0.37787058887382347,,0.05033934318150083,,0.5717900755504767
1290,2014-09-22,0.0038611667696386576,0.3864963944070041,0.9882965683937073,0.22158943774411455,0.007842345163226128,0.39191417722031474
1291,2014-09-23,,0.053642616917689644,,0.49884019543727237,,0.44751717646916706
1292,2014-09-24,,0.10174050802985828,,0.16201521952946982,,0.7362442413965861
1293,2014-09-25,,0.22124797252139874,,0.4051743737155838,,0.37357761271830114
1294,2014-09-26,0.9611952006816864,0.4768692029950519,0.00612187385559082,0.2508463336465259,0.03268297016620636,0.2722844644967053
1295,2014-09-27,,0.8826879461606344,,0.011538475130995115,,0.10577356815338135
1296,2014-09-28,,0.44458250109372394,,0.26739750716036986,,0.2880200087092817
1297,2014-09-29,,0.2902077827602625,,0.3483454119625755,,0.36144677989862184
1298,2014-09-30,,0.5701230213578258,,0.11919477887983833,,0.3106822089425155
1299,2014-10-01,,0.39032290704199113,,0.35914857097668573,,0.2505284972721711
1300,2014-10-02,,0.3042580406181514,,0.27470103779342026,,0.42104089073836803
1301,2014-10-03,,0.18569517887663095,,0.4546884648501873,,0.35961635345593096
1302,2014-10-04,,0.06660466827452183,,0.510469044248263,,0.42292633776863414
1303,2014-10-05,,0.017350317270029336,,0.6633995659649372,,0.3192501103039831
1304,2014-10-06,,0.3926327771817644,,0.20378886737550297,,0.40357835435618955
1305,2014-10-07,,0.2039139062166214,,0.3261342908255756,,0.46995180142112075
1306,2014-10-08,,0.41978470534634066,,0.21761221690651247,,0.362603078924996
1307,2014-10-09,,0.20701964507480303,,0.4643224237877275,,0.3286579164165643
1308,2014-10-10,,0.16277484935469544,,0.46825605650575686,,0.36896909596637273
1309,2014-10-11,,0.40600982716617484,,0.3337249085151901,,0.260265275153021
1310,2014-10-12,,0.10054132691584527,,0.41200273849868346,,0.48745592523898396
1311,2014-10-13,,0.14221361290622989,,0.628754860498821,,0.22903152662531837
1312,2014-10-14,,0.2796770644730286,,0.47279123835238246,,0.2475317083983956
1313,2014-10-15,,0.29720889960299246,,0.4306391601494397,,0.2721519481710857
1314,2014-10-16,,0.1576218671135364,,0.49876785330894974,,0.34361028038866576
1315,2014-10-17,,0.10860407353223613,,0.5369196611456573,,0.3544762633430461
1316,2014-10-18,,0.10743026985853378,,0.34108094232422964,,0.5514887994088765
1317,2014-10-19,,0.1616951552995791,,0.41626743134111166,,0.422037413281699
1318,2014-10-20,,0.2025558315393882,,0.47543300614184275,,0.32201114615820575
1319,2014-10-21,0.009856180287897587,0.21551714548730247,0.9743768572807312,0.4450716487342669,0.015766985714435577,0.3394111981282809
1320,2014-10-22,,0.220691532441004,,0.38394120231489925,,0.39536726040601294
1321,2014-10-23,,0.17855633332979895,,0.4522405319636868,,0.3692031371587467
1322,2014-10-24,,0.2885422901906024,,0.4326795040825872,,0.27877819824865774
1323,2014-10-25,,0.20848813023664714,,0.3960540435715195,,0.39545781932332935
1324,2014-10-26,,0.31931700649874983,,0.4624803756014444,,0.21820262577966787
1325,2014-10-27,,0.24859643041287574,,0.4228724959389999,,0.3285310835434267
1326,2014-10-28,,0.16188061574292886,,0.47934748373356545,,0.35877189798177117
1327,2014-10-29,,0.2518266560445126,,0.5276804550343918,,0.22049289102303898
1328,2014-10-30,,0.44245718378193777,,0.2739123613573611,,0.2836304604271917
1329,2014-10-31,,0.21833299164292078,,0.4663845752041007,,0.31528243276312257
1330,2014-11-01,,0.002240509958937764,,0.9856138825416565,,0.01214565522968769
1331,2014-11-02,,0.8740090429782867,,0.012013638159260154,,0.11397734005004168
1332,2014-11-03,,0.1080491904036275,,0.5724325701594353,,0.3195182611899717
1333,2014-11-04,0.12228143215179443,0.20724829818521226,0.09304635226726532,0.18580344372562,0.784672200679779,0.6069482607500893
1334,2014-11-05,,0.39390650193672627,,0.36702693009283394,,0.2390665563289076
1335,2014-11-06,,0.2047648958913568,,0.3959832220959167,,0.3992518901100589
1336,2014-11-07,,0.38057281251531094,,0.4334811920222516,,0.1859459838985155
1337,2014-11-08,,0.5271653532981873,,0.04827157035470009,,0.42456310987472534
1338,2014-11-10,,0.5007975439075381,,0.25231448479462415,,0.24688799679279327
1339,2014-11-11,,0.012322117108851671,,0.7214357536286116,,0.2662421241402626
1340,2014-11-12,,0.3161643911818309,,0.4494157729537359,,0.23441986985770719
1341,2014-11-13,,0.3877300907125963,,0.4767876896741135,,0.13548220042139292
1342,2014-11-14,,0.16900064013898372,,0.3918272897601128,,0.439172075688839
1343,2014-11-15,,0.18790172960143536,,0.5102997366338968,,0.301798552274704
1344,2014-11-16,,0.5024903144221753,,0.2824870473705232,,0.21502264693845063
1345,2014-11-17,,0.581100563906754,,0.1849879411359628,,0.2339114931722482
1346,2014-11-18,,0.3240629333470549,,0.07029720089797463,,0.6056398738707814
1347,2014-11-19,,0.01577869961814334,,0.4537636910875638,,0.5304575874470174
1348,2014-11-20,,0.33054959774017334,,0.44193541041264933,,0.2275150433803598
1349,2014-11-21,,0.033175249584019184,,0.4112059846520424,,0.5556187629699707
1350,2014-11-22,,0.7907518049081167,,0.01718515499184529,,0.19206303295989832
1351,2014-11-23,,0.6575536478000382,,0.3328409017995,,0.009605484393735727
1352,2014-11-24,,0.3409292786123438,,0.35912594690711963,,0.2999447827330894
1353,2014-11-25,,0.18142122469310248,,0.43597137588741525,,0.3826073837865676
1354,2014-11-26,,0.05528292991220951,,0.21547561697661877,,0.7292414307594299
1355,2014-11-27,,0.24884012760594487,,0.7175593556603417,,0.03360053291544318
1356,2014-11-28,,0.49845867961024243,,0.2542706228947888,,0.24727068360274038
1357,2014-11-29,,0.30544555683930713,,0.5029807838921746,,0.19157367696364722
1358,2014-11-30,,0.45272740378277376,,0.5002986338222399,,0.04697394871618599
1359,2014-12-01,,0.38799121033830136,,0.1959828487239205,,0.41602594083031785
1360,2014-12-02,,0.26318861881736666,,0.4109316187677905,,0.32587974867783487
1361,2014-12-03,,0.4696201832137174,,0.26579934883759254,,0.26458045695390964
1362,2014-12-04,,0.4494976950144129,,0.39283754942672594,,0.15766477890844857
1363,2014-12-05,0.9810792207717896,0.33304822717148524,0.004635655786842108,0.1315283832104447,0.014285055920481682,0.535423371869211
1364,2014-12-06,,0.04705603374168277,,0.20209278725087643,,0.750851184129715
1365,2014-12-07,,0.49429578613489866,,0.3341558923323949,,0.17154830694198608
1366,2014-12-08,,0.1907903325278312,,0.5023920389823615,,0.3068176272635659
1367,2014-12-09,,0.4477747967466712,,0.18625568505376577,,0.3659695053938776
1368,2014-12-10,0.45654688170179725,0.2679003858938813,0.45628251135349274,0.2567277173511684,0.08717064559459686,0.47537190560251474
1369,2014-12-11,,0.40520656869436306,,0.19217006489634514,,0.4026234004025658
1370,2014-12-12,,0.366414849460125,,0.22749197939410806,,0.4060931890271604
1371,2014-12-13,,0.05706150270998478,,0.4864219203591347,,0.4565165862441063
1372,2014-12-14,,0.058063028007745744,,0.37102761268615725,,0.5709093987941742
1373,2014-12-15,,0.46499128292568703,,0.0792684636332772,,0.4557402426884933
1374,2014-12-16,,0.5576567348092795,,0.19746771613135933,,0.24487554803490638
1375,2014-12-17,,0.4020500127226114,,0.49718675278127195,,0.10076321568340063
1376,2014-12-18,,0.46642296031738323,,0.16642883870129785,,0.36714822178085643
1377,2014-12-19,,0.9562501013278961,,0.009518152568489313,,0.0342316972091794
1378,2014-12-20,,0.1727932122691224,,0.6040221278866132,,0.22318458867569765
1379,2014-12-21,,0.13982783001847565,,0.4559481367468834,,0.4042240120470524
1380,2014-12-22,0.3484465181827545,0.49394459079485387,0.32068318128585815,0.29252105532214046,0.3308703303337097,0.21353434736374766
1381,2014-12-23,,0.29834351300572354,,0.19417781165490547,,0.5074786770467957
1382,2014-12-24,0.980964720249176,0.31939642320180106,0.0038651232607662678,0.47545013716444373,0.015170138329267502,0.2051534236719211
1383,2014-12-25,,0.7385107215959579,,0.19379616412334144,,0.06769312801770866
1384,2014-12-26,,0.3189769334117459,,0.28242918887090956,,0.39859391448341985
1385,2014-12-27,,0.34620457887649536,,0.15809277336423597,,0.4957026556755106
1386,2014-12-28,,0.42505084117874503,,0.2541844883933663,,0.32076464518904685
1387,2014-12-29,0.9869760870933533,0.35352922840199125,0.003954002633690834,0.2116479694377631,0.009069927968084812,0.4348227735608816
1388,2014-12-30,,0.2627796255517751,,0.5671712687471882,,0.1700491078197956
1389,2014-12-31,,0.1973846103064716,,0.6026832178235054,,0.19993217643350364
1390,2015-01-01,,0.17342095536878332,,0.603061007335782,,0.22351801814511418
1391,2015-01-02,,0.44536868824313086,,0.282761361838008,,0.27186995729183155
1392,2015-01-03,,0.35756182686115306,,0.6187323417204121,,0.02370589862888058
1393,2015-01-05,0.8364036083221436,0.27912919969660127,0.014963503926992416,0.3733304945958985,0.14863285422325134,0.3475403205698563
1394,2015-01-06,0.5780780166387558,0.17325828096363693,0.08117123018018901,0.47170986160635947,0.3407508134841919,0.35503182248212395
1395,2015-01-07,,0.3047627948024975,,0.3064282047229686,,0.3888090227597526
1396,2015-01-08,,0.6719708169500033,,0.272843834090357,,0.05518529564142227
1397,2015-01-09,,0.43325113458558917,,0.32780167981982233,,0.2389471909031272
1398,2015-01-10,,0.12403385310123365,,0.6599529584248861,,0.21601318412770829
1399,2015-01-11,,0.9641777873039246,,0.005680272821336985,,0.030141988769173622
1400,2015-01-12,,0.32941999135073274,,0.21742775542661547,,0.4531522477045655
1401,2015-01-13,,0.43249200135469434,,0.2299902431666851,,0.3375177654437721
1402,2015-01-14,,0.31439022517297416,,0.3229031219612807,,0.36270663919858637
1403,2015-01-15,,0.3281207699328661,,0.2870737795760347,,0.3848054692657156
1404,2015-01-16,,0.44993407490917225,,0.3269529995000498,,0.22311293934895235
1405,2015-01-17,,0.4517950415611267,,0.13480350375175476,,0.41340145468711853
1406,2015-01-18,,0.5002771615982056,,0.19572189380414784,,0.3040009159594774
1407,2015-01-19,,0.5002680206671357,,0.3542570013087243,,0.14547498268075287
1408,2015-01-20,,0.5309473759960384,,0.21826041266322135,,0.25079220067709684
1409,2015-01-21,,0.3801355727223886,,0.3560889897764557,,0.2637754295331736
1410,2015-01-22,,0.4553226269199513,,0.34600521984975785,,0.19867214979603887
1411,2015-01-23,,0.43819497898221016,,0.26466670632362366,,0.29713831581175326
1412,2015-01-24,,0.3037325404584408,,0.09966031089425087,,0.5966071387132009
1413,2015-01-25,,0.1458873098017648,,0.5919978395104408,,0.26211482379585505
1414,2015-01-26,,0.0681899081017556,,0.4924704815660204,,0.4393396094175322
1415,2015-01-27,,0.2047243549954146,,0.5069346926175058,,0.2883409488946199
1416,2015-01-28,0.013056823052465916,0.46801950968801975,0.8232887983322144,0.191669843159616,0.16365434229373932,0.3403106317855418
1417,2015-01-29,,0.27429270850760595,,0.11202212449695383,,0.613685131072998
1418,2015-01-30,,0.9735914468765259,,0.006232450949028134,,0.020176138961687684
1419,2015-01-31,,0.029390012845396996,,0.6562293767929077,,0.3143805265426636
1420,2015-02-01,,0.27191275061341,,0.3370721238316037,,0.39101515826769173
1421,2015-02-02,,0.24615804012864828,,0.42706034270425636,,0.3267816373457511
1422,2015-02-03,,0.285097894569238,,0.14230248456199965,,0.5725996742645899
1423,2015-02-04,,0.26966198394075036,,0.3195106888888404,,0.41082732658833265
1424,2015-02-05,,0.10951906823902391,,0.1883510435000062,,0.7021299047628418
1425,2015-02-06,,0.2516844041645527,,0.5365462558344006,,0.21176935983821749
1426,2015-02-07,,0.12049986918767293,,0.5227938493092855,,0.35670629888772964
1427,2015-02-08,,0.4526336193084717,,0.10861831158399582,,0.4387480318546295
1428,2015-02-09,,0.06845542788505554,,0.06096137315034866,,0.870583176612854
1429,2015-02-10,,0.19214087501833482,,0.3946949196314173,,0.41316421303365913
1430,2015-02-11,0.9740443229675293,0.2989628651800255,0.005942088086158037,0.6463082369882613,0.0200135987251997,0.054728921968489885
1431,2015-02-12,,0.6912428666837513,,0.25429498916491866,,0.05446216801647097
1432,2015-02-13,,0.2980302721261978,,0.2391859298804775,,0.4627837963635102
1433,2015-02-14,,0.28820984098794206,,0.5665851911263806,,0.14520494254039867
1434,2015-02-15,,0.4942032601684332,,0.49379402166232467,,0.01200272049754858
1435,2015-02-16,,0.8636633157730103,,0.0161395575851202,,0.12019713657597701
1436,2015-02-17,,0.2200593812391162,,0.3564700670540333,,0.42347055580466986
1437,2015-02-18,,0.019123749458231032,,0.5751455500721931,,0.40573063353076577
1438,2015-02-19,,0.012793038040399551,,0.9237594604492188,,0.06344753503799438
1439,2015-02-20,,0.011181348469108343,,0.7431086003780365,,0.24571010284125805
1440,2015-02-21,,0.053332806564867496,,0.39532589316368105,,0.5513412781059742
1441,2015-02-22,,0.49414721643552184,,0.47781926882453263,,0.028033471200615168
1442,2015-02-23,,0.011324173770844936,,0.7090681791305542,,0.2796076238155365
1443,2015-02-24,,0.047748204320669174,,0.06964440643787384,,0.8826074004173279
1444,2015-02-25,,0.49890610948204994,,0.2478835671208799,,0.25321031361818314
1445,2015-02-26,,0.24517112638568506,,0.5109517048113048,,0.24387716461205855
1446,2015-02-27,,0.3743404382839799,,0.39933222043327987,,0.22632736107334495
1447,2015-02-28,,0.9881076216697693,,0.004477565176784992,,0.0074147372506558895
1448,2015-03-02,,0.3226471524685621,,0.054770631599240005,,0.6225822207052261
1449,2015-03-03,,0.2372172938582177,,0.22086477396078408,,0.5419179149903357
1450,2015-03-04,,0.17173065058887005,,0.7239241605469336,,0.104345196702828
1451,2015-03-05,,0.11901509591843933,,0.829456490278244,,0.05152842877432704
1452,2015-03-06,,0.4220614342484623,,0.5398759245872498,,0.03806260460987687
1453,2015-03-07,,0.03638317808508873,,0.07383877784013748,,0.8897780776023865
1454,2015-03-08,,0.33069924800656736,,0.6505252569913864,,0.01877551494787137
1455,2015-03-09,,0.38822968350723386,,0.49791565351188183,,0.11385466996580362
1456,2015-03-10,,0.2547239363193512,,0.32529375321852666,,0.41998233351235587
1457,2015-03-11,,0.3368477396046122,,0.5336322054887811,,0.1295200614258647
1458,2015-03-12,,0.26351369044277817,,0.3320961140561849,,0.404390201671049
1459,2015-03-13,0.004761714953929186,0.47816871642135084,0.9682498574256897,0.152593617211096,0.026988370344042778,0.3692376669496298
1460,2015-03-14,,0.0020506649743765593,,0.9922938346862793,,0.005655480548739433
1461,2015-03-15,,0.9723881483078003,,0.005945291370153427,,0.021666577085852623
1462,2015-03-16,,0.4528147145465482,,0.32796952364151366,,0.21921576804015785
1463,2015-03-17,,0.29793817651391563,,0.5714512507298163,,0.13061056339315005
1464,2015-03-18,,0.2755998487700708,,0.48167033458594233,,0.24272982333786786
1465,2015-03-19,,0.43735778537070885,,0.28893724200315773,,0.273704959418286
1466,2015-03-20,,0.29895848870676545,,0.41719672702518956,,0.28384480625391006
1467,2015-03-21,,0.06992434337735176,,0.15541358788808188,,0.7746620774269104
1468,2015-03-22,,0.36434686183929443,,0.042066268622875214,,0.5935868620872498
1469,2015-03-23,,0.25113973769475706,,0.4760703027714044,,0.27279000205453485
1470,2015-03-24,,0.20693588086093465,,0.3090875054864834,,0.48397662917462486
1471,2015-03-25,,0.3152103964239359,,0.34658923535607755,,0.33820036084701616
1472,2015-03-26,,0.3629514016211033,,0.15848349407315254,,0.4785650819540024
